User_id,Coupon_id,Date_received,prob
2114932,10438,20160703,0.4531714
2114932,9983,20160703,0.4531714
1781178,2978,20160702,0.4531714
1022429,7375,20160731,0.4751836
1022429,8994,20160701,0.46044403
1022429,2002,20160718,0.4797784
1022429,2002,20160718,0.4797784
1022429,2002,20160722,0.4797784
3173236,4287,20160708,0.4573631
3173236,4277,20160705,0.4573631
6087400,9983,20160701,0.4531714
4517608,8450,20160701,0.4573631
2525044,2978,20160722,0.4531714
2525044,13602,20160726,0.45607236
3445108,13602,20160725,0.45607236
1397946,13602,20160705,0.45607236
1397946,3992,20160709,0.4531714
1332666,13602,20160725,0.45607236
994397,3429,20160706,0.4531714
1268922,13946,20160722,0.4582683
700253,10438,20160703,0.4531714
930269,13153,20160717,0.4573631
930269,13602,20160716,0.45607236
799325,2856,20160729,0.4573631
1404858,3980,20160711,0.4622502
1404858,1904,20160718,0.46404108
3990388,9983,20160726,0.4531714
3990388,13602,20160715,0.45607236
736349,2978,20160726,0.4531714
6677224,13602,20160728,0.45607236
1211322,5750,20160703,0.4573631
1409211,10438,20160712,0.4531714
3479926,13602,20160705,0.45607236
3220342,9983,20160719,0.4531714
2306422,8059,20160705,0.4531714
2306422,9983,20160729,0.4531714
6448876,13602,20160728,0.45607236
1876155,10418,20160705,0.4531714
3753334,8059,20160712,0.4531714
3753334,3429,20160712,0.4531714
3229558,9983,20160702,0.4531714
3754870,10418,20160703,0.4531714
7247596,13602,20160726,0.45607236
1684155,13602,20160718,0.45607236
5170924,9983,20160705,0.4531714
3504502,13602,20160720,0.45607236
1626555,8224,20160731,0.4573631
4943596,8596,20160722,0.4758591
4943596,8596,20160722,0.4758591
1695675,13602,20160717,0.45607236
1566651,13602,20160716,0.45607236
2612086,1490,20160728,0.48819193
2612086,1490,20160728,0.48819193
2220406,8059,20160706,0.4531714
2220406,9983,20160717,0.4531714
2220406,13602,20160726,0.45607236
2220406,3429,20160722,0.4531714
1438395,13863,20160708,0.4582683
2355574,294,20160709,0.4573631
2355574,11195,20160709,0.4573631
2880886,10418,20160704,0.4531714
2880886,10438,20160703,0.4531714
2622838,13602,20160726,0.45607236
2622838,9983,20160715,0.4531714
5511916,9983,20160726,0.4531714
5511916,13602,20160714,0.45607236
1903035,13602,20160707,0.45607236
6568684,9983,20160712,0.4531714
1970619,807,20160725,0.4582683
1843131,2978,20160718,0.4531714
3426166,13602,20160723,0.45607236
4082038,13602,20160710,0.45607236
6071020,13602,20160724,0.45607236
1913019,2002,20160703,0.4573631
1913019,9983,20160705,0.4531714
2257270,10418,20160705,0.4531714
1916859,10418,20160703,0.4531714
5576428,8059,20160728,0.4531714
5576428,9983,20160728,0.4531714
3575158,8059,20160712,0.4531714
3051382,13320,20160727,0.4573631
3051382,7083,20160726,0.47015664
5840620,3992,20160704,0.4531714
3059062,3429,20160701,0.4531714
1860027,9306,20160728,0.4758591
1860027,5673,20160730,0.4836488
1860027,1849,20160729,0.4881375
1860027,4864,20160714,0.49475777
1860027,7060,20160725,0.4836488
1860027,1849,20160728,0.48893517
1860027,8659,20160729,0.4758591
1860027,4811,20160712,0.47655934
1860027,4811,20160721,0.47655934
1860027,4864,20160706,0.49475777
1860027,8659,20160728,0.4758591
1860027,9306,20160729,0.4758591
1271739,2978,20160729,0.4531714
1271739,6928,20160725,0.4573631
1271739,1808,20160725,0.4573631
1075899,10438,20160703,0.4531714
1928379,13602,20160719,0.45607236
1928379,3992,20160713,0.4531714
1863867,11962,20160710,0.4582683
2062011,8059,20160723,0.4531714
1475004,4958,20160708,0.4582683
1475004,13602,20160711,0.45607236
467375,10193,20160717,0.4631611
5646064,10418,20160704,0.4531714
5646064,1967,20160714,0.4728128
5646064,5588,20160703,0.47584894
5646064,5588,20160703,0.47584894
287663,11799,20160713,0.45571774
287663,13602,20160726,0.45607236
2694520,2286,20160723,0.4582683
4346608,3080,20160714,0.4578835
402863,4174,20160703,0.4573631
2699128,8901,20160706,0.4609639
2699128,8901,20160704,0.4609639
2699128,8901,20160705,0.4609639
452399,10418,20160711,0.4531714
452399,10438,20160711,0.4531714
3488632,2978,20160723,0.4531714
3488632,10418,20160703,0.4531714
3754360,2601,20160712,0.4583281
486191,3429,20160727,0.4531714
486191,8059,20160727,0.4531714
486191,13602,20160716,0.45607236
470063,9983,20160713,0.4531714
1290684,3429,20160727,0.4531714
6475504,9983,20160715,0.4531714
404783,10418,20160705,0.4531714
503087,5647,20160710,0.48383772
503087,5647,20160702,0.48383772
503087,5647,20160703,0.48383772
3633016,10418,20160703,0.4531714
2983288,7766,20160715,0.4573631
747230,10609,20160707,0.45360452
275951,8901,20160713,0.4574535
275951,9983,20160722,0.4574535
275951,3429,20160701,0.4531714
275951,8059,20160701,0.4531714
275951,11184,20160701,0.4574535
472559,13602,20160727,0.45607236
2994040,12076,20160714,0.4573631
6512368,12152,20160723,0.4889459
6512368,12152,20160720,0.4889459
6512368,9983,20160718,0.4531714
6512368,8059,20160718,0.4531714
1959612,13602,20160725,0.45607236
326255,13602,20160729,0.45607236
882014,13602,20160723,0.45607236
506735,10418,20160722,0.4531714
506927,13602,20160701,0.45607236
506927,9983,20160705,0.4531714
2482552,12418,20160703,0.48731276
2482552,12418,20160705,0.48731276
2482552,12735,20160710,0.50137407
2482552,13602,20160707,0.45607236
6801136,2096,20160721,0.4582683
6801136,8499,20160731,0.47015664
784862,9288,20160709,0.4582683
5759728,13602,20160729,0.45607236
360431,5631,20160713,0.4582683
1639356,13602,20160724,0.45607236
426479,10418,20160702,0.4531714
1577148,5294,20160721,0.4582683
1709244,10438,20160712,0.4531714
1709244,10418,20160717,0.4531714
1709244,13602,20160716,0.45607236
378863,13602,20160714,0.45607236
987614,10418,20160706,0.4531714
987614,13602,20160723,0.45607236
987614,2978,20160724,0.4531714
987614,10438,20160706,0.4531714
330671,13602,20160723,0.45607236
6340336,6129,20160702,0.4573631
2044092,3992,20160705,0.4531714
956894,8059,20160704,0.4531714
956894,9983,20160724,0.4531714
727646,13602,20160731,0.45607236
462383,11894,20160725,0.47236878
462383,1904,20160716,0.45962274
991454,13602,20160729,0.45607236
1065660,8059,20160710,0.4531714
1065660,3429,20160710,0.4531714
4788976,10418,20160723,0.4531714
1459644,3429,20160716,0.4531714
1197756,2978,20160711,0.4531714
2657656,10418,20160706,0.4531714
2657656,9559,20160705,0.4582683
7154416,7557,20160730,0.46023968
7154416,825,20160730,0.46023968
1986492,10438,20160718,0.4531714
316655,3391,20160731,0.4573631
1070268,9983,20160723,0.4531714
1070268,13602,20160723,0.45607236
6644464,12713,20160709,0.45360452
1333692,13602,20160724,0.45607236
1333692,9983,20160718,0.4531714
6647536,1904,20160705,0.45962274
6647536,11894,20160705,0.45962274
3456376,8059,20160713,0.4531714
1991100,10418,20160703,0.4531714
2934136,10418,20160721,0.4531714
865118,2978,20160724,0.4531714
1402812,13602,20160715,0.45607236
1206972,9983,20160731,0.4531714
1206972,13602,20160707,0.45607236
1206972,3429,20160711,0.4531714
1206972,8059,20160707,0.4531714
1668540,10418,20160702,0.4531714
5363440,807,20160714,0.4582683
1603260,6258,20160722,0.4622502
5105392,5364,20160706,0.45933378
5105392,11667,20160727,0.48489892
5105392,11667,20160718,0.48489892
5105392,11667,20160715,0.48489892
433967,6662,20160720,0.4587889
319343,2357,20160720,0.4573631
1932732,13602,20160710,0.45607236
1670844,13602,20160724,0.45607236
1802685,11799,20160714,0.4572814
5380852,9983,20160710,0.4531714
6966004,13602,20160720,0.45607236
6966004,10438,20160722,0.4531714
6966004,7812,20160722,0.4582683
1480125,13602,20160711,0.45607236
1089981,8059,20160723,0.4531714
3495802,9983,20160722,0.4531714
3495802,8059,20160725,0.4531714
7012084,11799,20160716,0.4572814
4655860,5294,20160719,0.4582683
4400884,13602,20160726,0.45607236
4400884,10418,20160703,0.4531714
4400884,2978,20160727,0.4531714
4400884,10438,20160703,0.4531714
1559229,13602,20160718,0.45607236
2207098,2902,20160716,0.45771515
4174714,10771,20160723,0.4573631
1432509,13602,20160701,0.45607236
2348410,13181,20160724,0.45360452
4698868,4289,20160715,0.4622502
7061236,3429,20160705,0.4531714
2488186,2978,20160713,0.4531714
1179069,13602,20160722,0.45607236
1179069,4160,20160701,0.4582683
1441725,13602,20160727,0.45607236
1576125,10418,20160722,0.4531714
6305524,13602,20160725,0.45607236
6305524,9983,20160710,0.4531714
4222708,13602,20160705,0.45607236
1712061,12681,20160731,0.4645536
4754164,13602,20160710,0.45607236
2770810,8635,20160701,0.48564398
2770810,8635,20160720,0.49499366
2905978,10418,20160719,0.4531714
1913277,13602,20160707,0.45607236
2045373,4727,20160711,0.4626398
3959674,9983,20160704,0.4531714
3959674,8059,20160704,0.4531714
1915581,3992,20160704,0.4531714
4100986,3780,20160708,0.45360452
7159540,1069,20160718,0.47584894
7159540,13602,20160721,0.45607236
7159540,1069,20160704,0.47584894
3451258,13602,20160724,0.45607236
3059578,13181,20160716,0.45360452
7184116,3445,20160715,0.4582683
7184116,13602,20160715,0.45607236
1796541,9983,20160722,0.4531714
4314868,13602,20160724,0.45607236
1736637,13602,20160724,0.45607236
1672638,13602,20160725,0.45607236
1869246,13602,20160725,0.45607236
934751,10418,20160727,0.4531714
607199,6922,20160710,0.4573631
1808574,6134,20160708,0.45360452
806495,13602,20160725,0.45607236
1003487,13602,20160723,0.45607236
1548222,10438,20160711,0.4531714
1548222,13602,20160710,0.45607236
4014460,9793,20160724,0.47763294
4014460,9793,20160719,0.47763294
839903,9983,20160703,0.4531714
2573692,10418,20160719,0.4531714
4630264,12996,20160725,0.46728924
1420734,9793,20160710,0.4582683
6212344,13602,20160727,0.45607236
1160382,10487,20160717,0.4587889
4155772,6928,20160716,0.4573631
4155772,1808,20160716,0.4573631
5170936,13602,20160710,0.45607236
1358526,10418,20160704,0.4531714
4648696,9983,20160715,0.4531714
1621950,13602,20160724,0.45607236
549599,2978,20160703,0.4531714
2329468,10438,20160720,0.4531714
1231038,2978,20160704,0.4531714
2086590,13602,20160721,0.45607236
2862460,5631,20160715,0.4582683
2208124,13602,20160717,0.45607236
650591,13602,20160727,0.45607236
2734972,13602,20160716,0.45607236
7309048,10298,20160727,0.4573631
7309048,5760,20160727,0.4573631
3263356,9983,20160714,0.4531714
848735,13602,20160729,0.45607236
2093502,13602,20160713,0.45607236
2093502,9983,20160713,0.4531714
917855,13602,20160704,0.45607236
917855,9983,20160704,0.4531714
1016543,5933,20160716,0.45866618
1016543,8306,20160705,0.4582683
1016543,12713,20160703,0.45866618
4986616,3429,20160703,0.4531714
4986616,10418,20160703,0.4531714
4986616,8059,20160713,0.4531714
885599,13602,20160721,0.45607236
1443774,12429,20160715,0.4631611
4467448,8059,20160704,0.4531714
6040312,8059,20160706,0.4531714
6040312,9983,20160723,0.4531714
6040312,3429,20160710,0.4531714
6040312,8306,20160704,0.4582683
3152764,10418,20160704,0.4531714
3942268,13602,20160717,0.45607236
2767228,10438,20160712,0.4531714
5011192,13602,20160703,0.45607236
5011192,9983,20160727,0.4531714
5800696,13602,20160703,0.45607236
954719,11275,20160713,0.4582683
3163516,9125,20160724,0.4582683
2509180,9983,20160726,0.4531714
2509180,13602,20160704,0.45607236
4495096,13602,20160729,0.45607236
1650366,10418,20160726,0.4531714
4088188,4283,20160707,0.4573631
3303292,8903,20160702,0.47542685
3303292,4700,20160710,0.4732722
3303292,8903,20160703,0.47542685
3698044,3429,20160726,0.4531714
3698044,8059,20160725,0.4531714
992351,13602,20160725,0.45607236
1134270,9983,20160705,0.4531714
862559,7296,20160706,0.4573631
862559,13602,20160711,0.45607236
1790910,8059,20160722,0.4531714
7164664,13602,20160717,0.45607236
1466046,12418,20160702,0.46262974
1466046,13602,20160717,0.45607236
930911,10331,20160713,0.4573631
930911,3429,20160715,0.4531714
930911,13602,20160725,0.45607236
930911,9983,20160720,0.4531714
930911,8059,20160711,0.4531714
1207230,12027,20160701,0.45962274
1207230,1904,20160701,0.45962274
898655,9983,20160704,0.4531714
898655,13602,20160723,0.45607236
1338558,10438,20160706,0.4531714
6673144,10418,20160705,0.4531714
3737470,13602,20160726,0.45607236
6715132,10418,20160703,0.4531714
6715132,2978,20160728,0.4531714
1155519,7590,20160701,0.4573631
5409532,2978,20160725,0.4531714
1614783,2978,20160702,0.4531714
1484223,13602,20160726,0.45607236
2313598,13602,20160702,0.45607236
1226943,13602,20160716,0.45607236
5179132,9983,20160707,0.4531714
3245950,8059,20160716,0.4531714
3245950,3429,20160727,0.4531714
2198398,4649,20160723,0.4622502
1231551,13602,20160727,0.45607236
2084031,1402,20160714,0.4770154
2084031,1402,20160719,0.4770154
2084031,1402,20160706,0.4770154
2084031,10418,20160705,0.4531714
2084031,1402,20160720,0.4770154
2084031,13602,20160704,0.45607236
4036990,2002,20160721,0.4573631
2339710,13602,20160718,0.45607236
6776572,4727,20160708,0.4626398
6782716,13602,20160723,0.45607236
5738236,13602,20160726,0.45607236
5738236,9983,20160703,0.4531714
3918718,4479,20160704,0.48821887
3918718,4479,20160704,0.48821887
3918718,3652,20160710,0.4732722
1567167,13602,20160705,0.45607236
3004798,10418,20160703,0.4531714
5228284,9983,20160716,0.4531714
2614654,2978,20160724,0.4531714
2614654,13602,20160706,0.45607236
2614654,10438,20160706,0.4531714
2353534,8059,20160723,0.4531714
3010942,8182,20160708,0.48612168
3010942,8182,20160714,0.48612168
3010942,8182,20160717,0.48612168
3010942,9983,20160703,0.4531714
3010942,8182,20160719,0.48612168
3010942,8182,20160709,0.48612168
3010942,8182,20160721,0.48612168
3010942,8182,20160704,0.48612168
5762812,13602,20160724,0.45607236
5762812,9983,20160729,0.4531714
1381311,13602,20160704,0.45607236
1710783,2978,20160713,0.4531714
3029374,9559,20160730,0.4582683
1319871,3992,20160714,0.4531714
7117564,7557,20160722,0.47290376
7117564,825,20160722,0.4758591
7117564,825,20160722,0.4758591
3565438,13602,20160710,0.45607236
3310462,3429,20160705,0.4531714
3310462,12509,20160718,0.4573631
3181438,10418,20160706,0.4531714
3322750,10418,20160701,0.4531714
3327358,3429,20160703,0.4531714
3327358,8059,20160711,0.4531714
2279806,13535,20160702,0.4573631
2279806,13067,20160728,0.4645536
6659836,10418,20160702,0.4531714
6659836,13602,20160727,0.45607236
6659836,785,20160725,0.4582683
4567804,2978,20160726,0.4531714
5888764,13602,20160724,0.45607236
1276095,12027,20160703,0.45962274
1276095,1904,20160703,0.45962274
3602302,2978,20160704,0.4531714
3602302,10418,20160704,0.4531714
3867520,13602,20160729,0.45607236
84028,6740,20160717,0.4582683
5116672,3738,20160723,0.4573631
5116672,13602,20160718,0.45607236
64558,9983,20160725,0.4531714
160056,13602,20160706,0.45607236
805088,10418,20160706,0.4531714
468272,7245,20160716,0.4578835
201432,13602,20160712,0.45607236
641888,13602,20160701,0.45607236
641888,6393,20160715,0.4582683
3881344,13602,20160725,0.45607236
144408,13602,20160716,0.45607236
905696,10438,20160721,0.4531714
1811904,13602,20160716,0.45607236
1811904,10418,20160701,0.4531714
210168,4785,20160728,0.4582683
403952,13602,20160726,0.45607236
403952,9983,20160704,0.4531714
121516,3992,20160714,0.4531714
1092288,9983,20160703,0.4531714
42334,13602,20160703,0.45607236
42334,1505,20160716,0.4582683
42334,3138,20160721,0.4573631
136632,10438,20160716,0.4531714
338864,13602,20160717,0.45607236
338864,9983,20160728,0.4531714
30399,13602,20160714,0.45607236
273392,14024,20160704,0.4573631
273392,13602,20160722,0.45607236
6471424,10438,20160715,0.4531714
777440,13602,20160704,0.45607236
54742,13602,20160714,0.45607236
54742,9983,20160716,0.4531714
54742,3429,20160730,0.4531714
2079936,4727,20160723,0.4626398
909152,8059,20160720,0.4531714
340016,8291,20160704,0.45866618
340016,3780,20160703,0.45866618
145464,10418,20160703,0.4531714
145464,9983,20160703,0.4531714
145464,13602,20160713,0.45607236
2723200,10418,20160706,0.4531714
2723200,12429,20160718,0.4631611
2723200,11013,20160731,0.4582683
2723200,8057,20160710,0.4637411
422384,11799,20160723,0.46404108
2594176,10418,20160703,0.4531714
23343,1904,20160716,0.45962274
23343,11894,20160716,0.45962274
244152,2601,20160719,0.46665826
3251584,13602,20160711,0.45607236
48790,10438,20160701,0.4531714
48790,13602,20160723,0.45607236
38590,8059,20160728,0.4531714
38590,9983,20160723,0.4531714
2469760,10438,20160722,0.4531714
63190,13602,20160728,0.45607236
122332,5299,20160723,0.4582683
3521920,13602,20160723,0.45607236
292976,1904,20160712,0.45962274
292976,11894,20160712,0.45962274
309488,13602,20160730,0.45607236
69196,8059,20160720,0.4531714
69196,13602,20160726,0.45607236
489776,11799,20160724,0.46404108
97996,8059,20160701,0.4531714
97996,1904,20160717,0.46591353
97996,3429,20160712,0.4531714
408368,2343,20160726,0.4582683
3529600,12679,20160703,0.46563116
3529600,8648,20160714,0.46563116
3792256,10438,20160724,0.4531714
36742,5933,20160730,0.45866618
36742,12713,20160707,0.45866618
36742,4764,20160708,0.4578835
36742,8059,20160730,0.45866618
29643,1904,20160731,0.46404108
474608,10418,20160728,0.4531714
474608,2978,20160727,0.4531714
2879872,13602,20160717,0.45607236
2879872,9983,20160717,0.4531714
7073536,13602,20160703,0.45607236
1834176,2978,20160731,0.4531714
17415,13602,20160703,0.45607236
229464,8182,20160705,0.4582683
409904,11799,20160718,0.46404108
172248,13602,20160705,0.45607236
918752,53,20160701,0.4622502
53350,10438,20160721,0.4531714
53350,13602,20160726,0.45607236
624224,13602,20160724,0.45607236
73996,13602,20160728,0.45607236
5786368,13602,20160705,0.45607236
51358,10418,20160705,0.4531714
1315776,13602,20160703,0.45607236
756320,13320,20160731,0.4573631
756320,13602,20160718,0.45607236
1018592,13602,20160712,0.45607236
263600,13602,20160724,0.45607236
789344,13805,20160708,0.4631611
24675,13602,20160705,0.45607236
205656,13602,20160727,0.45607236
94684,9983,20160711,0.4531714
378800,10342,20160722,0.46498406
63742,11799,20160718,0.46591353
63742,13602,20160724,0.45607236
63742,8059,20160718,0.4531714
63742,9983,20160728,0.4531714
362480,8306,20160731,0.46023968
362480,3445,20160729,0.4613502
2772352,10418,20160705,0.4531714
2772352,3429,20160712,0.4531714
2772352,8059,20160703,0.4531714
2772352,13602,20160712,0.45607236
2511232,10438,20160713,0.4531714
21675,9983,20160720,0.4531714
23727,6500,20160702,0.4573631
132504,9553,20160710,0.4573631
1191360,2978,20160729,0.4531714
55678,13602,20160705,0.45607236
1847232,2978,20160704,0.4531714
149112,10551,20160716,0.4573631
123772,11535,20160720,0.4622502
190200,9565,20160707,0.4582683
4093312,1808,20160715,0.4573631
4093312,6928,20160715,0.45982873
4093312,3780,20160702,0.45360452
231288,13602,20160725,0.45607236
2652544,13602,20160710,0.45607236
43534,13602,20160705,0.45607236
495728,9983,20160702,0.4531714
26895,1419,20160707,0.4573631
26895,13602,20160715,0.45607236
1066944,10418,20160720,0.4531714
17715,8059,20160724,0.4531714
7159552,13602,20160730,0.45607236
3712384,2978,20160718,0.4531714
3712384,10418,20160706,0.4531714
7162624,2978,20160723,0.4531714
764384,5588,20160705,0.47825804
764384,5588,20160703,0.47825804
764384,1967,20160716,0.4728128
764384,5588,20160701,0.47825804
166584,13602,20160720,0.45607236
166584,5239,20160706,0.4637411
5592832,10418,20160711,0.4531714
83356,4289,20160719,0.4622502
431792,13602,20160720,0.45607236
333872,12593,20160725,0.48685065
333872,2002,20160715,0.4573631
333872,12593,20160719,0.48685065
333872,12593,20160730,0.48685065
29067,3429,20160706,0.4531714
79420,3992,20160717,0.4531714
5082880,14,20160721,0.47763294
5082880,14,20160716,0.47763294
33574,9983,20160704,0.4531714
3197824,8994,20160708,0.4573631
41806,13602,20160712,0.45607236
41806,3429,20160704,0.4531714
41806,8059,20160722,0.4531714
52078,5750,20160705,0.4573631
52078,11799,20160712,0.45571774
52078,7083,20160727,0.47053704
52078,13602,20160723,0.45607236
1030112,10418,20160714,0.4531714
637280,10418,20160723,0.4531714
5098240,13350,20160719,0.4573631
1930176,3429,20160704,0.4531714
351536,11184,20160707,0.45360452
1209792,8059,20160714,0.4531714
32223,13181,20160726,0.45360452
32223,8450,20160717,0.4573631
302768,9983,20160711,0.4531714
302768,13602,20160711,0.45607236
46054,13164,20160715,0.47584894
46054,13164,20160716,0.47584894
7210756,3429,20160707,0.4531714
1610433,9983,20160718,0.4531714
1610433,13602,20160725,0.45607236
1284033,3268,20160715,0.45360452
2005953,13602,20160710,0.45607236
1288641,5743,20160706,0.4582683
1288641,3429,20160710,0.4531714
1288641,13602,20160724,0.45607236
4151170,8059,20160720,0.4531714
4151170,9983,20160712,0.4531714
4151170,1226,20160707,0.4582683
4151170,3429,20160731,0.4531714
1356993,9798,20160706,0.4587889
2321794,13602,20160717,0.45607236
1227969,9967,20160721,0.45933378
1227969,6653,20160721,0.45933378
1294017,9983,20160706,0.4531714
1428417,10438,20160711,0.4531714
1428417,2978,20160728,0.4531714
1428417,10418,20160701,0.4531714
1428417,13602,20160728,0.45607236
5975812,13602,20160702,0.45607236
4168066,13602,20160727,0.45607236
5717764,8059,20160724,0.4531714
2996098,5239,20160703,0.4622502
2211202,4211,20160708,0.4573631
2211202,13602,20160713,0.45607236
2739586,13602,20160702,0.45607236
6528772,13602,20160724,0.45607236
3661186,9983,20160718,0.4531714
7060228,8059,20160724,0.4531714
3400066,12890,20160704,0.4578835
3400066,12996,20160729,0.46728924
6805252,13602,20160706,0.45607236
4191106,10418,20160707,0.4531714
7333636,6134,20160719,0.45360452
7333636,1879,20160711,0.4823834
7333636,1879,20160705,0.4823834
1772481,3429,20160705,0.4531714
1772481,8059,20160731,0.4531714
1380033,13602,20160715,0.45607236
1380033,9983,20160715,0.4531714
2237314,7824,20160714,0.4626398
2237314,189,20160713,0.4587889
4212484,3429,20160726,0.4531714
4212484,8059,20160716,0.4531714
4212484,9983,20160724,0.4531714
4212484,13602,20160723,0.45607236
4212484,11799,20160717,0.46591353
3682690,13602,20160715,0.45607236
6580996,13602,20160701,0.45607236
1256385,11894,20160718,0.47424507
1256385,3380,20160709,0.4631611
1256385,8890,20160709,0.4578835
1256385,1904,20160718,0.47424507
1791681,8375,20160718,0.4573631
2055873,13602,20160728,0.45607236
4126594,7453,20160727,0.4645536
770273,2601,20160730,0.46665826
4853512,7073,20160705,0.4573631
967265,9983,20160723,0.4531714
6168328,10453,20160708,0.4573631
6168328,13602,20160724,0.45607236
2434948,13602,20160714,0.45607236
6180616,3429,20160718,0.4531714
6180616,8059,20160714,0.4531714
6976264,10418,20160710,0.4531714
1220802,10438,20160716,0.4531714
2705284,10438,20160702,0.4531714
1157826,13602,20160719,0.45607236
2076354,13602,20160726,0.45607236
3109252,13602,20160717,0.45607236
2014146,10438,20160711,0.4531714
2014146,2978,20160711,0.4531714
2014146,10418,20160711,0.4531714
1098690,8306,20160714,0.4582683
3901828,3429,20160730,0.4531714
3901828,9983,20160728,0.4531714
3901828,8059,20160721,0.4531714
713441,13320,20160723,0.4573631
680801,8059,20160704,0.4531714
1494210,9983,20160723,0.4531714
1494210,13602,20160729,0.45607236
2338180,1904,20160725,0.46404108
3517828,10418,20160721,0.4531714
814049,13602,20160720,0.45607236
814049,13383,20160725,0.4573631
1010657,8059,20160712,0.4531714
7037704,3429,20160724,0.4531714
7037704,8059,20160724,0.4531714
3912580,10418,20160710,0.4531714
3912580,2978,20160724,0.4531714
4175236,9983,20160701,0.4531714
1500354,13602,20160725,0.45607236
652769,13210,20160719,0.4582683
1013345,13602,20160705,0.45607236
685793,13602,20160720,0.45607236
1699266,2197,20160703,0.4582683
1962690,13602,20160727,0.45607236
1962690,3992,20160729,0.4531714
4712200,13602,20160731,0.45607236
6819592,9983,20160711,0.4531714
5249800,2978,20160722,0.4531714
4202248,1587,20160729,0.49153316
4202248,1587,20160716,0.49153316
4202248,1587,20160721,0.49153316
4202248,1587,20160724,0.49153316
558305,9983,20160701,0.4531714
951521,13602,20160711,0.45607236
1709250,2601,20160711,0.4622094
1709250,11799,20160711,0.45959565
1709250,2902,20160711,0.45959565
1580994,13602,20160715,0.45607236
529121,13602,20160727,0.45607236
5025544,13602,20160728,0.45607236
3692932,9983,20160715,0.4531714
1193154,13602,20160725,0.45607236
1915074,8915,20160722,0.4582683
1915074,8596,20160722,0.4582683
827873,10418,20160704,0.4531714
1459650,13602,20160725,0.45607236
7151368,13602,20160714,0.45607236
1329858,13602,20160726,0.45607236
763361,9983,20160714,0.4531714
763361,13602,20160723,0.45607236
5845768,9983,20160714,0.4531714
3579268,9983,20160711,0.4531714
2800516,14,20160720,0.4573631
3066244,10418,20160703,0.4531714
2805124,10438,20160727,0.4531714
2805124,10418,20160727,0.4531714
2805124,13602,20160711,0.45607236
2805124,2978,20160727,0.4531714
866273,6134,20160714,0.45360452
932321,11799,20160718,0.46404108
3073924,9983,20160714,0.4531714
3864964,13602,20160705,0.45607236
3864964,11467,20160729,0.46493343
999137,9983,20160728,0.4531714
6420232,13602,20160705,0.45607236
3082630,11759,20160727,0.4631611
6689548,9983,20160703,0.4531714
1214403,2601,20160729,0.46665826
1543107,11799,20160712,0.45571774
1806531,13602,20160705,0.45607236
2069955,5895,20160724,0.4622502
2305414,3095,20160725,0.46498406
3356038,3429,20160722,0.4531714
1424067,13863,20160704,0.4582683
3769222,11943,20160725,0.45360452
1102275,1904,20160728,0.46404108
1102275,13602,20160728,0.45607236
3649414,9983,20160711,0.4531714
1760451,10887,20160717,0.4573631
1236675,8059,20160720,0.4531714
2089155,13602,20160724,0.45607236
6784780,9983,20160705,0.4531714
2617222,13602,20160724,0.45607236
3406726,9983,20160727,0.4574535
3406726,6477,20160703,0.4574535
1770435,13390,20160709,0.4582683
1247427,13602,20160720,0.45607236
1247427,10418,20160712,0.4531714
4068742,13602,20160725,0.45607236
3544966,9983,20160704,0.4531714
3544966,13602,20160724,0.45607236
5780236,8137,20160702,0.4582683
1053123,13602,20160705,0.45607236
4474636,9983,20160723,0.4531714
4474636,13602,20160710,0.45607236
2110342,13602,20160711,0.45607236
1776579,8306,20160724,0.4831956
1776579,8306,20160720,0.4831956
1648323,13602,20160718,0.45607236
1124547,2978,20160721,0.4531714
1124547,12350,20160726,0.4573631
1192131,13602,20160731,0.48888344
1192131,13602,20160713,0.48679528
1520067,8059,20160711,0.4531714
1520067,3429,20160702,0.4531714
2651014,708,20160721,0.4573631
4778764,13602,20160714,0.45607236
1063875,10418,20160711,0.4531714
1063875,10438,20160710,0.4531714
1063875,2978,20160712,0.4531714
1063875,13602,20160725,0.45607236
3574150,9983,20160711,0.4531714
4290316,4089,20160707,0.4587889
1470915,6129,20160724,0.47763294
1470915,6129,20160719,0.47763294
2683270,10418,20160724,0.4531714
3601798,9983,20160724,0.4531714
607202,13602,20160720,0.45607236
672866,4308,20160708,0.4582683
516785,11894,20160727,0.48077455
516785,6329,20160709,0.47170106
516785,2902,20160705,0.45615125
516785,11894,20160708,0.48077455
516785,1904,20160705,0.46493185
516785,7490,20160709,0.47170106
4860688,2978,20160704,0.4531714
4860688,10438,20160710,0.4531714
4860688,13602,20160718,0.45607236
4860688,10418,20160704,0.4531714
3613576,1904,20160725,0.47677776
3613576,11894,20160725,0.47677776
1217220,3429,20160705,0.4531714
1217220,2978,20160705,0.4531714
1001954,3992,20160706,0.4531714
7235344,10438,20160710,0.4531714
7235344,13602,20160727,0.45607236
485105,13602,20160718,0.45607236
3880840,13602,20160722,0.45607236
7241488,13602,20160720,0.45607236
970850,13602,20160701,0.45607236
1352388,9983,20160704,0.4531714
2966920,5750,20160704,0.4573631
404081,11799,20160720,0.46404108
322289,10418,20160703,0.4531714
1291716,9983,20160722,0.4531714
290801,2978,20160710,0.4531714
290801,13602,20160725,0.45607236
290801,10418,20160710,0.4531714
290801,3138,20160705,0.4573631
290801,10438,20160702,0.4531714
1098180,13602,20160724,0.45607236
